stock_id,sku
185112,MX-F012-P-19-1015-1005
186327,MX-B004-P-16-1005-1003
187156,MX-J022-P-16-1008-1003
188446,MX-J022-P-15-1002-1002
192127,MX-V040-P-13-1002-1005
198202,MX-C008-P-17-1022-1002
201886,MX-N031-P-17-1022-1004
111429,MX-C008-P-17-1003-1007
117667,MX-F012-P-17-1021-1001
139975,MX-R034-P-17-1003-1002
152513,MX-V040-P-19-1025-1002
152792,MX-C008-P-16-1030-1005
161667,MX-T039-P-12-1016-1002
163509,MX-T039-P-18-1013-1001
171478,MX-H018-P-15-1007-1003
179704,MX-H016-P-16-1002-1003
183105,MX-V040-P-17-1016-1002
183516,MX-T039-P-12-1005-1002
186193,MX-M029-P-21-1001-1011
190428,MX-J022-P-12-1007-1004
194278,MX-H018-P-18-1011-1003
199834,MX-C006-P-17-1006-1002
121249,MX-M026-P-16-1002-1003
121679,MX-M027-P-18-1008-1005
126154,MX-M026-P-16-1006-1004
127407,MX-M026-P-17-1009-1001
129341,MX-D010-P-17-1021-1002
129878,MX-M026-P-15-1006-1003
140334,MX-M027-P-19-1005-1005
147173,MX-S035-P-17-1003-1011
151854,MX-A003-P-15-1005-1009
155524,MX-H016-P-18-1004-1001
160301,MX-V040-P-17-1016-1009
160600,MX-H016-P-19-1004-1002
165448,MX-V040-P-17-1016-1008
172197,MX-T039-P-17-1010-1002
173214,MX-C008-P-14-1025-1002
173594,MX-V040-P-15-1021-1001
174417,MX-T039-P-18-1014-1004
175108,MX-V040-P-17-1027-1003
176932,MX-R034-P-15-1003-1002
179163,MX-C008-P-16-1029-1007
179230,MX-F012-C-18-1012-1006
180942,MX-M026-P-16-1001-1001
180959,MX-V040-P-18-1016-1003
182622,MX-P032-P-15-1018-1002
184780,MX-V040-P-17-1016-1011
185320,MX-N031-P-18-1002-1006
185544,MX-M029-P-19-1001-1002
185629,MX-J022-P-15-1005-1002
186899,MX-F011-P-17-1010-1003
187010,MX-R034-C-19-1005-1003
187321,MX-C008-P-18-1040-1005
187951,MX-K023-P-19-1001-1004
188017,MX-T039-P-17-1002-1004
195143,MX-C008-P-17-1030-1005
195263,MX-A003-P-14-1013-1001
199971,MX-M027-P-18-1008-1004
201784,MX-V040-P-13-1018-1016
121995,MX-C008-C-17-1014-1002
141347,MX-R034-P-18-1003-1004
152079,MX-M026-P-16-1002-1001
158088,MX-C008-P-15-1035-1003
158297,MX-C008-P-17-1029-1003
159240,MX-V040-P-21-1031-1001
160030,MX-K023-P-18-1005-1005
164294,MX-K023-P-19-1001-1003
165093,MX-V040-P-19-1021-1001
168118,MX-H016-P-16-1008-1001
170613,MX-C008-P-16-1029-1005
171674,MX-A003-P-13-1001-1002
171807,MX-S035-P-19-1003-1008
172852,MX-B004-P-20-1003-1002
173274,MX-N031-P-16-1022-1003
173305,MX-M030-P-14-1001-1002
173624,MX-H018-P-16-1007-1004
174054,MX-C008-C-16-1016-1005
175387,MX-V040-P-15-1018-1016
176559,MX-N031-C-16-1010-1002
177473,MX-R034-P-15-1008-1002
177515,MX-A001-P-15-1007-1001
179646,MX-T039-C-17-1004-1004
181378,MX-M026-P-18-1006-1007
189257,MX-N031-P-18-1031-1002
191522,MX-M027-P-17-1015-1002
194129,MX-I019-P-17-1005-1001
194728,MX-M027-P-12-1005-1001
197786,MX-H018-P-16-1008-1004
205196,MX-N031-P-15-1027-1004
107989,MX-N031-P-17-1013-1002
119791,MX-C008-P-15-1035-1002
129516,MX-C008-P-13-1003-1006
138369,MX-R034-P-15-1003-1003
139247,MX-M030-P-15-1008-1003
141858,MX-H016-P-15-1004-1003
143059,MX-B005-P-17-1002-1002
148027,MX-N031-P-17-1002-1007
154120,MX-C008-P-19-1035-1002
156011,MX-V040-P-16-1016-1009
156341,MX-S035-P-20-1003-1004
157425,MX-V040-P-16-1016-1002
160847,MX-N031-C-15-1004-1003
164693,MX-S035-P-17-1003-1016
171418,MX-C008-P-16-1030-1005
175467,MX-F012-P-17-1002-1002
176058,MX-F011-P-16-1001-1015
176502,MX-V040-P-15-1021-1002
177199,MX-M026-P-19-1006-1003
178606,MX-T039-P-15-1005-1004
180441,MX-P032-C-20-1005-1002
181334,MX-C008-P-16-1035-1002
183116,MX-K023-P-20-1003-1008
184805,MX-B004-P-18-1004-1002
186285,MX-D010-P-17-1022-1003
186816,MX-C008-P-16-1029-1006
191055,MX-F012-P-18-1013-1001
191608,MX-B004-P-17-1003-1009
192288,MX-D010-P-17-1003-1004
192556,MX-C008-P-13-1006-1007
195259,MX-N031-P-17-1002-1006
127887,MX-V040-P-19-1028-1002
141799,MX-M026-P-13-1002-1001
165063,MX-G014-P-15-1005-1002
166737,MX-F012-P-16-1008-1007
172866,MX-N031-P-15-1019-1001
173001,MX-C008-P-18-1030-1002
174415,MX-K023-P-18-1001-1003
174592,MX-V040-P-19-1028-1003
176297,MX-M027-P-17-1005-1002
179413,MX-F012-P-13-1019-1003
181904,MX-C008-P-18-1003-1008
182065,MX-S035-P-18-1009-1002
184240,MX-C008-P-17-1030-1003
185316,MX-M027-P-18-1016-1001
186398,MX-K023-P-19-1004-1001
187288,MX-C008-C-13-1015-1002
188423,MX-N031-P-16-1013-1002
189125,MX-H016-P-12-1008-1001
189741,MX-C009-P-12-1002-1002
190205,MX-C009-P-14-1006-1002
194694,MX-V040-P-13-1018-1016
199988,MX-T039-P-14-1017-1008
203010,MX-S038-P-13-1005-1008
48128,MX-T039-P-14-1017-1004
118431,MX-H018-P-17-1009-1001
121169,MX-H018-P-15-1003-1006
124181,MX-T039-P-18-1005-1002
127545,MX-H016-P-15-1008-1001
139610,MX-R034-P-16-1003-1003
142535,MX-H016-P-12-1003-1006
152040,MX-C008-P-18-1040-1002
157381,MX-B004-P-16-1004-1004
160603,MX-C008-P-16-1035-1003
161637,MX-S035-P-17-1003-1011
164703,MX-C008-P-15-1030-1004
166659,MX-K023-P-18-1003-1003
176922,MX-C008-P-16-1029-1005
179465,MX-R034-P-18-1008-1003
179856,MX-H018-P-16-1005-1012
180385,MX-T039-P-18-1002-1003
182107,MX-N031-P-15-1022-1001
182748,MX-A003-P-12-1003-1003
182953,MX-N031-P-16-1022-1003
183825,MX-F012-P-14-1013-1009
184003,MX-M026-P-16-1005-1001
185137,MX-S035-P-19-1004-1008
185741,MX-K023-P-17-1003-1004
186974,MX-V040-P-17-1012-1004
187782,MX-M026-P-18-1006-1012
188036,MX-N031-P-13-1027-1004
190434,MX-A003-P-15-1014-1003
190517,MX-D010-P-11-1021-1004
193533,MX-H016-P-17-1002-1003
198864,MX-T039-P-20-1002-1003
119022,MX-R034-P-14-1004-1003
120762,MX-N031-P-17-1031-1002
122450,MX-V040-P-19-1028-1006
122813,MX-S038-P-17-1007-1003
124774,MX-M026-P-17-1001-1003
124978,MX-M026-P-19-1001-1002
134532,MX-H018-P-18-1003-1002
141884,MX-K023-P-16-1002-1002
145402,MX-F012-P-19-1008-1003
153121,MX-N031-P-18-1028-1006
167946,MX-V040-P-20-1025-1005
170123,MX-V040-P-12-1018-1025
173270,MX-V040-P-18-1025-1008
174551,MX-V040-P-13-1019-1001
176197,MX-H016-P-17-1004-1001
178773,MX-B004-P-17-1005-1002
179973,MX-F012-P-11-1018-1004
180405,MX-R034-P-17-1008-1005
181300,MX-K023-P-17-1002-1003
181319,MX-S035-P-12-1003-1004
182057,MX-T039-P-14-1003-1002
182803,MX-R034-P-17-1013-1002
182960,MX-D010-P-21-1008-1001
189419,MX-N031-P-17-1031-1003
190129,MX-A003-P-16-1014-1001
205742,MX-C008-P-15-1029-1003
138847,MX-F012-P-17-1013-1003
146503,MX-T039-P-15-1005-1002
154834,MX-C008-P-18-1035-1001
158340,MX-M030-P-19-1006-1007
158731,MX-M026-P-17-1009-1001
159890,MX-M026-P-15-1006-1003
166962,MX-V040-P-18-1016-1001
168481,MX-F012-P-16-1015-1006
170451,MX-S035-P-17-1003-1015
170696,MX-D010-P-18-1003-1001
176214,MX-C008-P-18-1040-1002
176406,MX-V040-P-18-1025-1001
176592,MX-S038-P-19-1008-1002
177818,MX-R034-P-14-1013-1001
178449,MX-F012-C-16-1012-1006
183812,MX-H018-P-18-1008-1003
184908,MX-V040-P-16-1016-1006
187680,MX-S035-P-15-1003-1008
191027,MX-F011-P-18-1010-1003
193380,MX-V040-P-17-1010-1001
194345,MX-C008-P-16-1030-1006
194762,MX-M026-P-19-1001-1002
195267,MX-N031-P-18-1022-1006
195348,MX-N031-P-18-1029-1001
196593,MX-V040-P-17-1021-1007
196992,MX-M026-P-19-1001-1002
113974,MX-K023-P-17-1006-1004
128097,MX-L025-P-15-1003-1002
130877,MX-K023-P-18-1001-1001
144541,MX-M026-P-17-1001-1001
147217,MX-C008-P-18-1003-1002
152372,MX-C008-P-21-1038-1005
155974,MX-R034-P-15-1003-1004
158925,MX-N031-P-18-1023-1002
159716,MX-C008-P-17-1030-1002
161265,MX-N031-P-19-1027-1004
168804,MX-C009-P-16-1006-1001
171903,MX-B004-P-17-1003-1004
172990,MX-C008-P-17-1003-1007
174729,MX-M026-P-16-1006-1008
175340,MX-C008-P-16-1019-1003
175651,MX-V040-P-19-1021-1002
178468,MX-M030-P-19-1006-1007
179206,MX-V040-P-15-1028-1007
182561,MX-R034-P-17-1011-1002
183625,MX-A003-P-14-1013-1014
185668,MX-L024-P-13-1007-1002
186545,MX-T039-P-17-1005-1007
187998,MX-T039-P-15-1013-1001
188703,MX-F011-P-17-1010-1003
189562,MX-F012-P-15-1009-1004
189717,MX-A003-P-16-1001-1002
190355,MX-R034-P-18-1015-1003
193772,MX-H018-P-18-1008-1002
38834,MX-F012-P-14-1008-1005
117410,MX-V040-P-15-1012-1001
120933,MX-C008-P-20-1003-1003
126500,MX-N031-C-18-1010-1002
128831,MX-V040-P-17-1016-1010
140694,MX-H016-P-18-1007-1002
153006,MX-D010-P-15-1021-1001
153564,MX-M027-P-19-1005-1023
158818,MX-V040-P-15-1016-1013
161211,MX-F012-P-17-1015-1007
163792,MX-M027-P-19-1008-1007
164352,MX-C008-C-16-1014-1002
164680,MX-H018-P-16-1003-1004
166541,MX-S035-P-18-1004-1010
166570,MX-K023-P-20-1001-1007
172204,MX-F011-P-15-1001-1001
174896,MX-C008-P-13-1003-1003
174956,MX-N031-P-17-1031-1002
175697,MX-L024-P-13-1005-1002
176095,MX-M026-P-17-1001-1001
179667,MX-C008-P-15-1030-1003
180449,MX-K023-P-16-1002-1004
180789,MX-F012-P-14-1008-1005
182271,MX-N031-P-15-1002-1002
182785,MX-C008-P-17-1029-1004
183270,MX-M026-P-17-1001-1001
184082,MX-C008-P-15-1030-1003
186179,MX-M029-P-17-1001-1006
187088,MX-N031-P-16-1002-1006
187959,MX-B004-P-18-1005-1014
190408,MX-H016-P-16-1002-1003
191832,MX-V040-P-17-1010-1001
191937,MX-R034-P-16-1008-1003
194480,MX-T039-P-17-1002-1004
199845,MX-R034-P-20-1016-1002
30108,MX-H016-P-15-1003-1007
119758,MX-C008-P-17-1004-1002
127396,MX-A003-P-18-1014-1001
128141,MX-M030-P-16-1008-1003
143206,MX-C008-P-21-1038-1001
143292,MX-V040-P-19-1028-1001
143727,MX-V040-P-14-1018-1012
149254,MX-V040-P-19-1021-1002
150980,MX-H018-P-18-1011-1002
152738,MX-S035-P-18-1003-1008
155730,MX-V040-P-18-1012-1008
161267,MX-M029-P-15-1001-1008
164127,MX-G014-P-13-1004-1003
170118,MX-V040-P-19-1017-1004
170134,MX-V040-P-15-1028-1005
172138,MX-K023-P-17-1005-1003
172528,MX-R034-P-15-1003-1003
175966,MX-C008-P-21-1003-1002
176861,MX-V040-P-14-1016-1001
178561,MX-N031-P-18-1002-1002
180237,MX-C008-P-15-1030-1003
183536,MX-K023-P-16-1005-1004
184327,MX-C008-P-20-1003-1001
185105,MX-H016-P-16-1007-1003
185848,MX-G014-P-15-1004-1002
187557,MX-A003-P-17-1005-1005
188145,MX-T039-P-12-1016-1003
191221,MX-T039-C-17-1006-1003
194801,MX-R034-C-19-1005-1002
196729,MX-I019-P-14-1009-1003
197465,MX-B004-P-17-1011-1002
202468,MX-S035-P-18-1003-1009
103491,MX-H018-P-15-1006-1004
114776,MX-A003-P-16-1007-1010
116026,MX-C008-P-18-1008-1003
120855,MX-J022-P-14-1005-1009
123747,MX-F011-P-18-1010-1001
149761,MX-N031-P-17-1027-1004
150600,MX-N031-P-16-1027-1001
150776,MX-S035-P-16-1005-1006
169142,MX-T039-P-15-1016-1004
175500,MX-C008-P-19-1003-1002
175665,MX-K023-P-18-1003-1003
176007,MX-K023-P-16-1004-1001
177440,MX-V040-P-17-1010-1008
177601,MX-V040-P-16-1016-1003
177936,MX-N031-P-16-1019-1003
180782,MX-S035-P-16-1003-1009
180790,MX-A003-P-18-1003-1008
181530,MX-M030-P-12-1005-1004
185347,MX-M026-P-20-1006-1009
187499,MX-M030-P-11-1005-1003
192435,MX-A003-P-13-1013-1002
196263,MX-V040-P-12-1018-1016
200204,MX-M029-P-18-1001-1033
202621,MX-C009-P-16-1006-1002
33807,MX-M029-P-18-1001-1022
101464,MX-C008-P-18-1040-1002
138391,MX-S035-P-17-1005-1006
147430,MX-C008-P-17-1029-1004
158844,MX-M026-P-11-1006-1010
163181,MX-C008-P-15-1030-1003
167601,MX-A003-P-16-1003-1008
170507,MX-C006-P-17-1006-1003
172015,MX-J022-P-17-1008-1006
172277,MX-V040-P-20-1028-1008
175763,MX-C008-P-15-1003-1004
177022,MX-N031-P-17-1027-1007
177733,MX-M026-P-19-1002-1003
178495,MX-V040-P-14-1026-1001
181727,MX-J022-P-15-1004-1003
183247,MX-S035-P-19-1003-1008
184232,MX-S038-P-14-1005-1004
204188,MX-T039-P-20-1014-1003
117795,MX-H018-P-17-1009-1003
125103,MX-C008-P-15-1025-1002
125393,MX-S035-P-18-1004-1015
136435,MX-M026-P-17-1006-1013
138343,MX-V040-P-15-1015-1001
141881,MX-H016-P-12-1004-1002
144980,MX-B005-P-17-1001-1001
147476,MX-N031-C-17-1010-1002
148265,MX-M027-P-10-1005-1005
148387,MX-H016-P-15-1004-1002
163376,MX-F012-P-16-1002-1002
168869,MX-V040-P-17-1028-1007
169389,MX-C008-P-15-1035-1002
173154,MX-C008-P-11-1006-1003
173541,MX-D010-P-18-1021-1001
174485,MX-A003-P-11-1005-1008
175008,MX-S035-P-13-1003-1016
176640,MX-J022-P-13-1004-1002
178179,MX-V040-P-12-1002-1005
180104,MX-F012-P-14-1013-1005
181087,MX-V040-P-16-1016-1006
181346,MX-V040-P-15-1028-1007
181836,MX-C008-P-19-1003-1001
182610,MX-N031-P-17-1027-1004
182853,MX-C008-P-17-1019-1003
192557,MX-M026-P-19-1006-1009
198643,MX-M026-P-18-1006-1003
200454,MX-M026-P-19-1001-1002
118965,MX-H016-P-14-1004-1003
134185,MX-M027-P-19-1015-1010
142137,MX-H016-P-18-1004-1002
144977,MX-M026-P-16-1006-1006
150446,MX-N031-P-18-1018-1003
152161,MX-C008-P-17-1029-1001
159755,MX-T039-P-18-1005-1001
160033,MX-M026-P-19-1005-1008
162373,MX-V040-P-20-1025-1005
162959,MX-M026-P-15-1006-1008
164019,MX-B004-P-18-1005-1005
167128,MX-S038-P-19-1008-1003
168630,MX-T039-C-17-1004-1004
168965,MX-M027-P-13-1019-1004
171586,MX-J022-P-18-1009-1002
173000,MX-F012-P-15-1013-1013
175389,MX-F012-P-15-1008-1004
175437,MX-N031-P-15-1022-1008
182093,MX-C008-P-18-1040-1002
182802,MX-H018-P-16-1005-1009
183111,MX-K023-P-17-1006-1004
183172,MX-C008-P-18-1003-1001
183554,MX-V040-P-17-1021-1001
183777,MX-N031-P-12-1027-1004
184329,MX-M027-P-18-1016-1005
187330,MX-C009-P-15-1001-1002
188531,MX-N031-P-15-1019-1003
189454,MX-S035-P-13-1003-1016
190879,MX-P032-P-20-1017-1001
194027,MX-S035-P-15-1003-1013
197233,MX-H016-P-17-1007-1001
30006,MX-N031-P-14-1003-1003
116605,MX-N031-P-17-1022-1001
127527,MX-V040-P-18-1010-1001
130288,MX-M026-P-14-1002-1003
148685,MX-N031-P-17-1022-1002
151663,MX-C008-P-13-1030-1003
156319,MX-M026-P-17-1006-1007
156448,MX-F012-P-17-1011-1004
158471,MX-S035-P-18-1004-1012
162167,MX-M026-P-15-1006-1004
171220,MX-M026-P-16-1002-1006
171970,MX-T039-P-11-1016-1004
173829,MX-C008-P-17-1030-1002
174569,MX-V040-P-17-1010-1001
174824,MX-H016-P-14-1001-1006
175505,MX-F012-P-17-1019-1003
175643,MX-V040-P-16-1016-1003
181577,MX-R034-P-11-1004-1002
187350,MX-N031-P-15-1027-1001
187390,MX-S035-P-15-1003-1010
190743,MX-T039-C-18-1006-1004
191673,MX-S035-P-14-1003-1009
192765,MX-C008-P-17-1030-1002
198007,MX-S035-P-15-1003-1013
200160,MX-N031-P-19-1027-1006
43597,MX-H018-P-15-1006-1004
117626,MX-N031-P-18-1022-1006
123451,MX-S035-P-18-1009-1001
139869,MX-N031-P-17-1031-1003
140570,MX-H016-P-15-1006-1004
144497,MX-T039-P-18-1018-1001
146170,MX-H016-P-17-1002-1003
147234,MX-M026-P-13-1002-1001
151428,MX-T039-P-13-1014-1002
156402,MX-H016-P-14-1002-1003
160449,MX-K023-P-18-1007-1001
168155,MX-V040-P-17-1025-1001
168514,MX-V040-P-18-1025-1005
173548,MX-S038-P-19-1008-1001
173564,MX-H016-P-13-1001-1003
176024,MX-T039-P-16-1013-1001
176043,MX-M026-P-17-1009-1001
176295,MX-C008-P-16-1029-1002
178676,MX-H016-P-16-1006-1003
179451,MX-C006-P-21-1007-1002
180517,MX-S035-P-18-1004-1014
181145,MX-C008-P-16-1029-1005
181741,MX-K023-P-18-1001-1002
183128,MX-R034-P-18-1015-1003
191890,MX-K023-P-18-1005-1004
194063,MX-N031-P-12-1002-1004
194538,MX-K023-P-18-1001-1009
196100,MX-D010-P-16-1021-1003
199831,MX-M026-P-17-1006-1009
105834,MX-V040-P-18-1016-1001
113719,MX-M029-P-16-1001-1027
118243,MX-C008-P-18-1035-1001
120532,MX-C008-P-18-1035-1002
123695,MX-M026-P-16-1006-1008
124614,MX-N031-P-17-1027-1005
130390,MX-N031-C-14-1004-1004
141852,MX-H016-P-14-1004-1003
141971,MX-F012-P-17-1011-1004
145810,MX-F012-P-15-1018-1006
148770,MX-B004-P-17-1015-1003
150746,MX-T039-P-13-1003-1002
155324,MX-M029-P-19-1001-1016
155774,MX-C008-P-16-1003-1001
161752,MX-V040-P-18-1016-1005
162572,MX-N031-P-17-1027-1005
163183,MX-D010-P-15-1021-1002
163259,MX-N031-P-18-1031-1002
166617,MX-H016-P-13-1003-1009
167357,MX-C008-P-17-1022-1001
168773,MX-C008-P-14-1035-1002
177066,MX-S038-P-18-1005-1005
180919,MX-M026-P-13-1006-1006
192653,MX-F012-P-16-1013-1011
193236,MX-M027-P-10-1012-1003
193795,MX-H018-P-18-1011-1004
198331,MX-M026-P-18-1009-1001
125342,MX-V040-P-13-1016-1009
128928,MX-M026-P-15-1002-1002
142603,MX-M026-P-12-1003-1003
144800,MX-H016-P-18-1003-1002
150703,MX-K023-P-18-1005-1004
151213,MX-M026-P-14-1002-1003
151548,MX-N031-P-17-1027-1003
157950,MX-A003-P-19-1003-1002
162150,MX-H016-P-14-1004-1005
164342,MX-S035-P-19-1003-1004
165115,MX-D010-P-15-1021-1003
165197,MX-N031-P-14-1009-1002
166256,MX-K023-P-17-1004-1005
167021,MX-V040-P-18-1010-1004
168127,MX-H016-P-17-1003-1002
168930,MX-K023-P-16-1003-1003
173169,MX-V040-P-16-1021-1002
173869,MX-C008-P-14-1035-1002
175018,MX-K023-P-18-1001-1011
176881,MX-T039-P-16-1017-1007
177282,MX-T039-C-13-1006-1001
177408,MX-F012-P-15-1013-1013
178124,MX-A003-P-13-1005-1002
178160,MX-T039-C-17-1006-1001
178613,MX-C008-P-14-1035-1002
180091,MX-A003-P-13-1005-1003
180702,MX-H016-P-17-1003-1001
182064,MX-N031-P-17-1027-1001
183404,MX-F012-P-15-1018-1006
183424,MX-K023-P-17-1005-1001
187820,MX-T039-P-14-1016-1003
192116,MX-K023-P-18-1002-1004
195175,MX-M029-P-17-1001-1034
197858,MX-C008-P-15-1003-1001
23093,MX-V040-P-15-1010-1009
116986,MX-R034-P-17-1003-1002
123230,MX-C008-P-14-1004-1003
129783,MX-A003-P-18-1003-1009
140375,MX-V040-P-17-1016-1010
158902,MX-K023-P-19-1001-1004
162341,MX-C008-P-16-1030-1001
163600,MX-N031-C-18-1006-1001
167163,MX-M030-P-18-1006-1001
168770,MX-V040-P-12-1019-1008
171066,MX-K023-P-19-1003-1009
171444,MX-A003-P-14-1013-1004
173053,MX-C008-P-15-1030-1003
174149,MX-S035-P-15-1003-1010
176407,MX-K023-P-16-1003-1003
177922,MX-V040-P-18-1002-1004
182090,MX-N031-P-17-1022-1004
183352,MX-M026-P-17-1006-1012
183501,MX-V040-P-19-1017-1002
188240,MX-K023-P-18-1004-1006
190800,MX-N031-P-15-1022-1002
193212,MX-C008-P-16-1029-1005
193258,MX-M026-P-17-1008-1001
194260,MX-C008-P-14-1029-1004
200142,MX-N031-P-13-1027-1002
114545,MX-H016-P-15-1004-1003
124514,MX-N031-P-18-1027-1003
129851,MX-H018-P-18-1009-1002
131130,MX-S038-P-15-1004-1002
134460,MX-B005-P-16-1002-1002
141579,MX-V040-P-13-1018-1011
146302,MX-C008-P-17-1030-1004
149819,MX-A003-P-18-1003-1005
156241,MX-P032-P-18-1018-1004
158110,MX-C008-P-16-1029-1004
162972,MX-M026-P-18-1002-1004
165364,MX-M026-P-17-1006-1012
166860,MX-H016-P-10-1001-1003
168686,MX-A003-P-13-1001-1022
172895,MX-L025-P-15-1003-1001
174371,MX-B005-P-16-1001-1001
175501,MX-V040-P-20-1010-1001
179237,MX-J022-P-14-1007-1001
180047,MX-T039-P-18-1014-1001
181940,MX-J022-P-18-1009-1001
184065,MX-N031-P-20-1002-1001
184294,MX-H016-P-13-1004-1002
185986,MX-N031-P-16-1023-1004
188172,MX-F012-P-13-1005-1001
188540,MX-D010-P-13-1021-1006
190177,MX-V040-P-18-1028-1001
197390,MX-I019-P-17-1009-1002
199924,MX-V040-P-19-1028-1002
203030,MX-N031-P-20-1027-1001
44339,MX-V040-P-16-1019-1003
117617,MX-V040-P-17-1025-1002
119826,MX-V040-P-17-1012-1007
139950,MX-C008-P-17-1022-1003
152461,MX-R034-P-16-1003-1001
153960,MX-N031-P-17-1022-1002
158480,MX-M026-P-17-1006-1005
159292,MX-V040-P-16-1016-1008
161261,MX-A003-P-18-1008-1004
161295,MX-N031-P-16-1028-1001
161576,MX-V040-P-17-1010-1001
162002,MX-T039-C-18-1004-1004
165915,MX-F012-P-20-1002-1001
167971,MX-V040-P-15-1028-1007
169204,MX-C008-P-14-1030-1003
172647,MX-M027-P-10-1012-1004
177244,MX-N031-P-18-1022-1006
177694,MX-V040-P-21-1021-1005
177794,MX-J021-P-16-1001-1002
180470,MX-N031-P-17-1027-1005
181646,MX-N031-P-19-1028-1005
182948,MX-M027-P-17-1001-1011
183762,MX-V040-P-20-1028-1002
184917,MX-V040-P-20-1021-1005
185664,MX-H018-P-17-1005-1010
186463,MX-C008-P-18-1003-1008
186814,MX-C008-P-15-1029-1002
187964,MX-T039-C-17-1006-1001
189156,MX-V040-P-17-1028-1005
189590,MX-J022-P-14-1007-1001
190386,MX-N031-P-15-1019-1001
191287,MX-V040-P-17-1028-1004
199520,MX-M026-P-12-1003-1004
200726,MX-N031-P-13-1022-1004
203643,MX-M026-P-21-1001-1001
109894,MX-R034-P-20-1015-1003
128539,MX-B004-P-17-1005-1004
129450,MX-A003-P-16-1012-1002
141352,MX-H018-P-17-1003-1003
145521,MX-H016-P-17-1004-1003
151104,MX-V040-P-17-1028-1007
152138,MX-H016-P-18-1002-1004
154841,MX-M027-P-17-1005-1004
158762,MX-N031-P-13-1023-1004
161937,MX-V040-P-18-1015-1001
163185,MX-N031-P-14-1019-1002
168701,MX-G014-P-17-1005-1001
177150,MX-N031-P-18-1002-1006
179723,MX-H018-P-17-1009-1001
181681,MX-A003-P-18-1007-1006
181688,MX-V040-P-14-1019-1002
182084,MX-M026-P-18-1001-1002
184137,MX-C008-P-17-1035-1002
186386,MX-S038-P-16-1007-1002
188329,MX-V040-P-13-1019-1001
192416,MX-F012-P-16-1015-1002
192646,MX-B004-P-18-1011-1003
194375,MX-N031-P-16-1028-1003
195994,MX-F012-P-15-1008-1004
196020,MX-M027-P-19-1008-1004
198687,MX-N031-P-19-1002-1003
198827,MX-J022-P-15-1005-1002
199180,MX-C008-P-13-1003-1002
200242,MX-R034-P-20-1016-1002
200310,MX-M026-P-15-1006-1004
202425,MX-M026-P-16-1008-1003
119853,MX-M027-P-18-1017-1004
125669,MX-D010-P-17-1021-1001
138838,MX-T039-P-17-1005-1006
140237,MX-H018-P-18-1008-1003
172275,MX-M027-P-17-1008-1002
175889,MX-K023-P-19-1006-1005
198352,MX-P032-P-20-1018-1004
200058,MX-C008-P-18-1024-1005
201734,MX-V040-P-17-1028-1005
204771,MX-K023-P-17-1003-1002
205931,MX-H018-P-18-1009-1004
208062,MX-A003-P-18-1034-1003
209784,MX-J022-P-17-1005-1006
218034,MX-A003-P-14-1001-1002
222688,MX-S035-P-16-1003-1007
222819,MX-B004-P-20-1011-1002
224929,MX-V040-P-17-1016-1001
225987,MX-T039-P-16-1017-1007
227254,MX-T039-P-14-1005-1004
228795,MX-M029-P-21-1001-1007
228805,MX-S035-P-16-1004-1016
229015,MX-K023-P-19-1007-1002
229195,MX-N031-C-11-1004-1003
233031,MX-F012-C-20-1017-1003
236391,MX-N031-P-17-1022-1001
236405,MX-J022-P-15-1007-1002
244923,MX-F012-P-17-1011-1006
250294,MX-M026-P-19-1002-1003
251146,MX-M026-P-14-1002-1003
143661,MX-H016-P-17-1004-1003
156295,MX-C008-P-17-1035-1001
159749,MX-C008-P-16-1029-1005
164287,MX-V040-P-11-1018-1018
164869,MX-V040-P-19-1028-1001
169176,MX-T039-P-19-1016-1004
177830,MX-V041-P-17-1008-1005
191038,MX-N031-P-11-1016-1002
192885,MX-N031-P-14-1027-1004
193055,MX-R034-P-17-1003-1004
197225,MX-H016-P-19-1002-1003
197848,MX-T039-P-14-1005-1004
203094,MX-C008-P-18-1003-1002
203881,MX-F012-P-17-1011-1003
204365,MX-N031-P-18-1027-1005
206920,MX-M026-P-19-1001-1002
208135,MX-F012-P-17-1015-1002
217564,MX-C008-P-18-1003-1009
222311,MX-F012-P-19-1019-1002
224685,MX-M027-P-17-1001-1002
226387,MX-C008-P-15-1003-1001
226522,MX-M026-P-20-1005-1002
227540,MX-S035-P-14-1003-1006
237058,MX-C008-P-18-1003-1008
238776,MX-H016-P-18-1003-1002
243067,MX-H016-P-19-1004-1001
246685,MX-C009-P-15-1006-1003
247396,MX-C006-P-14-1003-1001
248725,MX-I019-P-17-1005-1001
253609,MX-V040-C-21-1008-1002
267812,MX-F012-P-15-1002-1002
277324,MX-S038-P-20-1008-1001
128234,MX-K023-P-17-1004-1003
147578,MX-S043-P-17-1001-1003
166722,MX-V040-P-16-1016-1001
173356,MX-N031-P-17-1027-1005
174096,MX-R034-P-17-1003-1003
176711,MX-K023-P-18-1001-1001
179235,MX-N031-P-17-1022-1005
183491,MX-T039-P-15-1016-1003
184615,MX-N031-P-18-1028-1004
190982,MX-C008-P-13-1006-1007
192371,MX-F012-P-18-1011-1001
203050,MX-S038-P-13-1006-1002
203104,MX-N031-P-21-1002-1001
203494,MX-M026-P-17-1001-1001
206809,MX-K023-P-17-1005-1004
207209,MX-H016-P-18-1007-1002
207405,MX-C008-P-19-1040-1005
209032,MX-B005-P-16-1001-1001
